Epoch;Accuracy_tot;Loss_Tot;Class_loss;Box_loss
60;0.2725399278722308;1.5296693817356823;1.4733189892854843;0.05635039245019802
61;0.28026790314270994;1.513380563854864;1.4692286315006058;0.044151932354258364
62;0.27408552292632665;1.5173580764434438;1.4736035920368649;0.04375448440657886
63;0.2807831014940752;1.5174267798094083;1.473709271532675;0.04371750827673353
64;0.2833590932509016;1.5155325484975966;1.4714862562098003;0.04404629228779607
65;0.2782071097372488;1.5171696996025545;1.473337561613748;0.043832137988806384
66;0.28026790314270994;1.5147873892236283;1.470119136317006;0.044668252906622435
67;0.2746007212776919;1.5200691064690144;1.4751317743048846;0.0449373321641296
68;0.26738794435857804;1.5228285836166233;1.4782988810158464;0.04452970260077687
69;0.2725399278722308;1.5189416208321258;1.47374513872747;0.045196482104655704
70;0.2771767130345183;1.520827686092646;1.4759722026213735;0.044855483471272474
71;0.26120556414219476;1.5279126635290556;1.4830016303713454;0.04491103315771025
72;0.26532715095311693;1.5247799091152405;1.4798726313265251;0.04490727778871547
73;0.2663575476558475;1.5256938315248563;1.4801776459510643;0.045516185573792105
74;0.2679031427099433;1.5314620302731938;1.4852739478557888;0.04618808241740506
75;0.25708397733127253;1.5295057711927993;1.483754975104197;0.04575079608860242
76;0.2581143740340031;1.5323417862317785;1.4865739911810016;0.045767795050776786
77;0.2704791344667697;1.525510199594473;1.4797263914380474;0.045783808156425715
78;0.2596599690880989;1.5303942746934296;1.4837898085376517;0.04660446615577788
79;0.26944873776403916;1.5268980463038764;1.480331538817982;0.046566507485894304
80;0.2787223080886141;1.5262997904614897;1.4800753546768337;0.04622443578465583
81;0.270994332818135;1.5102688078411088;1.4784780361798546;0.03179077166125432
82;0.2782071097372488;1.505857071208315;1.4756990773723273;0.030157993835987718
83;0.27202472952086554;1.506921161025655;1.4775974955649673;0.02932366546068776
84;0.2782071097372488;1.5045790449360608;1.4759164817059305;0.028662563230130306
85;0.27666151468315303;1.5008975688726984;1.4728113810221355;0.028086187850563014
86;0.2771767130345183;1.5023509685309016;1.4744680523565292;0.027882916174372222
87;0.2663575476558475;1.5064420606106106;1.4786360208549676;0.027806039755642876
88;0.27202472952086554;1.5077197274739198;1.4800845917078223;0.027635135766097652
89;0.2751159196290572;1.5058057838834973;1.4779934497422498;0.0278123341412473
90;0.2699639361154044;1.5069782601871913;1.479452086993556;0.027526173193635307
91;0.26584234930448225;1.51074118039339;1.482735993013377;0.02800518738001293
92;0.2715095311695003;1.5077257879857608;1.4800248025680927;0.027700985417668196
93;0.2787223080886141;1.5046941857556595;1.4772527813604355;0.027441404395223832
94;0.26326635754765587;1.507343052098089;1.4794746135572132;0.02786843854087582
95;0.27408552292632665;1.5109364947727326;1.4834489188570144;0.027487575915718373
96;0.2735703245749614;1.5084270009178897;1.480958532758867;0.027468468159022617
97;0.26944873776403916;1.5067026876162648;1.4793746963964793;0.027327991219785398
98;0.2725399278722308;1.504538804461574;1.476784400998901;0.027754403462672834
99;0.2668727460072128;1.5092878716929188;1.4818629795960825;0.02742489209683638
100;0.27769191138588356;1.5033417354841199;1.4759695808768334;0.027372154607286408
101;0.2761463163317877;1.5050786403821093;1.4791812965514917;0.02589734383061766
102;0.26944873776403916;1.5089857558010167;1.4814512752983018;0.02753448050271476
103;0.2735703245749614;1.5105433750865018;1.4814773276563407;0.029066047430161286
104;0.2787223080886141;1.5092976404059368;1.4785897688789504;0.030707871526986407
105;0.2782071097372488;1.5130857385230518;1.4827490467069568;0.0303366918160951
106;0.2874806800618238;1.5047237707253034;1.4740032528184972;0.030720517906806077
107;0.28232869654817105;1.5081128389917655;1.4772015964168055;0.03091124257496004
108;0.2761463163317877;1.5095414291762126;1.478834660258384;0.0307067689178286
109;0.26841834106130863;1.5158020421931695;1.4839702608166498;0.03183178137651981
110;0.2818134981968058;1.509591862505579;1.4775222628955555;0.03206959961002356
111;0.28438948995363217;1.5128277123189353;1.4802725672537613;0.03255514506517398
112;0.2874806800618238;1.5054083946499242;1.4725642413100528;0.032844153339871424
113;0.2895414734672849;1.506996822197495;1.4741945812101527;0.03280224098734239
114;0.2874806800618238;1.5096354361725246;1.476521904231469;0.0331135319410557
115;0.2807831014940752;1.5130127037634007;1.480843651607932;0.03216905215546865
116;0.28438948995363217;1.509732553603906;1.4762698551356823;0.03346269846822354
117;0.2900566718186502;1.5087984323133088;1.4745732955500246;0.03422513676328428
118;0.28851107676455434;1.5106227630072804;1.4765086736585724;0.03411408934870803
119;0.28438948995363217;1.5114882733022228;1.4771660711886894;0.03432220211353332
120;0.2833590932509016;1.5090685745663768;1.4745024101811546;0.03456616438522221
121;0.291602266872746;1.4979753531726718;1.4694732634570413;0.028502089715630414
122;0.30139103554868624;1.4977631858180074;1.4691489178885018;0.02861426792950559
123;0.29675425038639874;1.4993928166654293;1.4708429343426492;0.02854988232278013
124;0.30139103554868624;1.4984149777477762;1.470163002387572;0.028251975360204115
125;0.29726944873776406;1.495938475447669;1.4672410818549053;0.02869739359276372
126;0.2946934569809377;1.4991861124249968;1.4703933818017252;0.02879273062327177
127;0.29984544049459044;1.5013906235304277;1.4725018775936012;0.0288887459368266
128;0.28490468830499743;1.5057907856229285;1.4772313278646336;0.028559457758294743
129;0.2890262751159196;1.5036723241555452;1.4746707246083688;0.02900159954717637
130;0.2900566718186502;1.5008635944708422;1.4712829707763295;0.029580623694512722
131;0.2921174652241113;1.5021302585808165;1.4725925498620436;0.02953770871877302
132;0.2957238536836682;1.5017366016236608;1.4720658897309498;0.029670711892711202
133;0.2962390520350335;1.5007889353080486;1.4712601965816288;0.029528738726419864
134;0.3044822256568779;1.4975576169831062;1.4678048827118753;0.0297527342712308
135;0.28490468830499743;1.5066011036136358;1.4769107989586856;0.029690304654950275
136;0.29675425038639874;1.5044377089038083;1.474573323064585;0.029864385839223493
137;0.28851107676455434;1.5024791293878768;1.4726853918501055;0.029793737537771203
138;0.2874806800618238;1.5050208051446663;1.4748054123121337;0.030215392832532488
139;0.2895414734672849;1.5016333005404976;1.4714487695865937;0.030184530953904023
140;0.2895414734672849;1.5062752317854082;1.4755633912830854;0.030711840502322795
141;0.2761463163317877;1.5057163161754854;1.482482430616769;0.023233885558716482
142;0.2874806800618238;1.5031387922015773;1.4802248727286496;0.022913919472927778
143;0.2818134981968058;1.505016770699416;1.4822185030921964;0.02279826760721968
144;0.2818134981968058;1.5017638337298929;1.4791174824246422;0.022646351305250653
145;0.2807831014940752;1.5024916464861124;1.480117168947325;0.022374477538787355
146;0.2797527047913447;1.5023134604733608;1.4800261154056886;0.0222873450676723
147;0.27408552292632665;1.5080404508857;1.4856480790560298;0.022392371829670153
148;0.2854198866563627;1.5013554767503499;1.4789592068813193;0.022396269869030535
149;0.2787223080886141;1.5043106630006935;1.4821022619358477;0.022208401064845718
150;0.27563111798042245;1.50265552597154;1.480192452715206;0.022463073256333916
151;0.2828438948995363;1.4995227934833901;1.4773354272385468;0.0221873662448433
152;0.2807831014940752;1.5016227788006382;1.4794957526008963;0.02212702619974175
153;0.2725399278722308;1.507393763091133;1.485144739480193;0.022249023610939996
154;0.2715095311695003;1.5066828435994128;1.484640051690897;0.022042791908515724
155;0.28593508500772796;1.5033390467956715;1.4810962313416691;0.022242815454002512
156;0.2895414734672849;1.498723352158088;1.4765399577137368;0.02218339444435116
157;0.2818134981968058;1.500444485562662;1.478253812165926;0.022190673396736
158;0.28593508500772796;1.5033631727659844;1.4808206376434907;0.022542535122493566
159;0.27305512622359607;1.5024379142346547;1.4801641559551697;0.02227375827948498
160;0.2787223080886141;1.5055220809442245;1.4832891575274303;0.022232923416794115
161;0.28232869654817105;1.510477506948586;1.4871601377916606;0.02331736915692541
162;0.2833590932509016;1.5078870481218891;1.4838793605704212;0.02400768755146795
163;0.29263266357547657;1.5038990397725998;1.4788579218538689;0.025041117918730888
164;0.2900566718186502;1.503449551350428;1.4782408842531938;0.025208667097234162
165;0.28387429160226685;1.5073119523536294;1.4817309136368577;0.025581038716771688
166;0.291602266872746;1.5044644064414385;1.4787699263590872;0.025694480082351236
167;0.29057187017001546;1.5055030112657148;1.4786926104443887;0.026810400821326137
168;0.29314786192684184;1.5065351448864865;1.4802416841250483;0.026293460761438257
169;0.28851107676455434;1.5067433739126128;1.4799434498743198;0.026799924038293003
170;0.28851107676455434;1.5056999789753382;1.4784318628168671;0.027268116158471165
171;0.2957238536836682;1.5031449577355127;1.4761008017459891;0.02704415598952359
172;0.2890262751159196;1.5124301300535246;1.4854172201023956;0.02701290995112895
173;0.28851107676455434;1.5098701025148693;1.482937745492769;0.02693235702210023
174;0.28490468830499743;1.508220661061133;1.481494995934763;0.026725665126370132
175;0.2854198866563627;1.510370431211669;1.4836871084756669;0.026683322736002133
176;0.2982998454404946;1.5030563189036326;1.4753507980668994;0.027705520836733347
177;0.2910870685213807;1.5067842752278804;1.4798141628856945;0.026970112342185916
178;0.2910870685213807;1.5043016639583693;1.4768948640975677;0.02740679986080148
179;0.2921174652241113;1.5046706126560445;1.4771409228804921;0.02752968977555241
180;0.29675425038639874;1.5063108415225313;1.4793290458101394;0.026981795712391905
181;0.3049974240082432;1.4945452893167228;1.4707824298243495;0.023762859492373185
182;0.30602782071097373;1.4924793986547;1.4690938612531597;0.023385537401540323
183;0.2982998454404946;1.4948656237168387;1.4714405112878248;0.023425112429014006
184;0.2936630602782071;1.4958862303336338;1.4722877160474728;0.023598514286161144
185;0.2962390520350335;1.4962711232891408;1.472738137262375;0.02353298602676588
186;0.3019062339000515;1.494625769221617;1.4710318846901564;0.023593884531460368
187;0.3106646058732612;1.4908412366353132;1.4673595988584633;0.023481637776849935
188;0.3003606388459557;1.492256864575244;1.4685618436440926;0.023695020931151525
189;0.3003606388459557;1.4933860174839426;1.4699612459775284;0.023424771506414165
190;0.2993302421432251;1.4959570957421642;1.4721230060276698;0.023834089714494456
191;0.2936630602782071;1.4959827467438365;1.4723853180544821;0.023597428689354293
192;0.3091190108191654;1.490052361576782;1.466343030187655;0.02370933138912698
193;0.2957238536836682;1.4978863424643114;1.4739636161289285;0.023922726335383025
194;0.2993302421432251;1.4965458938229153;1.4723749529265178;0.024170940896397333
195;0.2957238536836682;1.495528798321975;1.4713821135987208;0.02414668472325415
196;0.2946934569809377;1.497402073119732;1.473299497184773;0.024102575934958913
197;0.30602782071097373;1.492919915426275;1.4686975179413801;0.024222397484894822
198;0.30139103554868624;1.4963110270787612;1.4720243584673653;0.024286668611395796
199;0.3044822256568779;1.49606328290618;1.4719162458982866;0.02414703700789344
200;0.3049974240082432;1.4937083420220385;1.4694199009324889;0.02428844108954955
201;0.29263266357547657;1.5017078539441997;1.480057918306849;0.021649935637350737
202;0.2946934569809377;1.499818386581987;1.4782118328080724;0.0216065537739144
203;0.29417825862957236;1.5037730936534868;1.4821006425074361;0.02167245114605062
204;0.28490468830499743;1.5079484631387552;1.4862582891150764;0.021690174023678843
205;0.29263266357547657;1.5060572481106262;1.4845858991053964;0.021471349005229935
206;0.29417825862957236;1.5002277405958455;1.4784630761203048;0.02176466447554072
207;0.2900566718186502;1.503503049236791;1.482061587554287;0.02144146168250389
208;0.29520865533230295;1.5003512866837287;1.478686997474069;0.02166428920965966
209;0.3019062339000515;1.4978220580718618;1.476161333778849;0.021660724293012586
210;0.2874806800618238;1.505733889504108;1.4840033175956338;0.021730571908474213
211;0.29263266357547657;1.5033278912382602;1.4818101909466468;0.02151770029161346
212;0.29057187017001546;1.5028363081181806;1.4813335994541614;0.021502708664019043
213;0.28851107676455434;1.5029462896506238;1.4813607523946157;0.021585537256007953
214;0.2879958784131891;1.5025211349705456;1.4810647704071878;0.021456364563357762
215;0.29675425038639874;1.4995366395103262;1.4779399968127134;0.021596642697612873
216;0.2936630602782071;1.505443940575377;1.48384639026577;0.021597550309607198
217;0.2874806800618238;1.5042829199097687;1.4827706613594696;0.021512258550299007
218;0.2864502833590932;1.5070599864156882;1.4855127860319361;0.021547200383751863
219;0.29314786192684184;1.5023654455502338;1.4808187430694753;0.02154670248075836
220;0.28696548171045855;1.5061576853456846;1.4847313371409712;0.021426348204713456
221;0.2982998454404946;1.5068896575295883;1.484031881639971;0.022857775889617276
222;0.28387429160226685;1.5096247685072288;1.4864737359842402;0.02315103252298865
223;0.2854198866563627;1.5119670954394255;1.4884397535211091;0.02352734191831641
224;0.28232869654817105;1.5146636011550132;1.4910231781398924;0.02364042301512084
225;0.29314786192684184;1.5065054074812647;1.4820940429435938;0.024411364537670954
226;0.2854198866563627;1.5125959114829393;1.488571933469227;0.02402397801371225
227;0.2957238536836682;1.506491917423954;1.482495924543315;0.023995992880638944
228;0.2874806800618238;1.5124892859898664;1.4883810453105377;0.02410824067932868
229;0.29314786192684184;1.5066109276628568;1.4825752843967852;0.024035643266071553
230;0.2900566718186502;1.5087827066365498;1.4852241543627842;0.023558552273765538
231;0.29263266357547657;1.510439850816034;1.4871165783119102;0.02332327250412357
232;0.29314786192684184;1.511422206666407;1.4876284984999377;0.023793708166469318
233;0.28593508500772796;1.5174591933741268;1.4939689262818578;0.023490267092268962
234;0.2879958784131891;1.5138249292869903;1.489433614818292;0.02439131446869824
235;0.29417825862957236;1.5066129269518844;1.4825452778033532;0.02406764914853127
236;0.2982998454404946;1.5030259030311148;1.4789110406780293;0.02411486235308561
237;0.2957238536836682;1.5064850416090119;1.4817022513262332;0.024782790282778615
238;0.2900566718186502;1.5104025833266472;1.4857094325950502;0.024693150731597224
239;0.28593508500772796;1.5075318089224272;1.4832767445300425;0.024255064392384642
240;0.2879958784131891;1.5097335720725553;1.4853834793900536;0.024350092682501878
241;0.30602782071097373;1.496951727569871;1.4749338109735237;0.02201791659634731
242;0.30551262235960847;1.5000912417215764;1.478309709960686;0.021781531760890357
243;0.306543019062339;1.4959550148921181;1.4740326855368124;0.021922329355305706
244;0.29984544049459044;1.4983850441784787;1.476459968956029;0.021925075222449717
245;0.30705821741370426;1.496598657598697;1.474782995806718;0.021815661791978823
246;0.2993302421432251;1.497720656168946;1.4759111753264265;0.02180948084251958
247;0.2993302421432251;1.4998638421711634;1.4780059295607129;0.02185791261045052
248;0.306543019062339;1.4971201809210486;1.4753457707636508;0.02177441015739775
249;0.3049974240082432;1.4964733539568524;1.4745945053454343;0.021878848611417964
250;0.3019062339000515;1.4985790780252677;1.4768508918994117;0.021728186125856034
251;0.30602782071097373;1.4983530319701268;1.4763076522803564;0.022045379689770345
252;0.30087583719732097;1.5005453582402053;1.4786533746812713;0.02189198355893386
253;0.3003606388459557;1.4992824301530503;1.4773864156496028;0.02189601450344756
254;0.29984544049459044;1.4997777443826352;1.4778425756156721;0.02193516876696312
255;0.30087583719732097;1.4965500781242531;1.474570752418514;0.02197932570573904
256;0.30551262235960847;1.4973028763737155;1.4750311339042776;0.02227174246943777
257;0.2993302421432251;1.501173153174163;1.4790059855646354;0.02216716760952776
258;0.30705821741370426;1.4970867472294371;1.4748059468807355;0.022280800348701457
259;0.30602782071097373;1.494310791439644;1.4721174127106074;0.022193378729036577
260;0.2993302421432251;1.4993768920608552;1.4772840064558277;0.022092885605027417
261;0.29675425038639874;1.5076841703706767;1.486500519443455;0.02118365092722182
262;0.2936630602782071;1.5062745495102936;1.4849562332963036;0.021318316213990045
263;0.2879958784131891;1.5074880534628505;1.4863275118183685;0.02116054164448207
264;0.29675425038639874;1.5041969170096239;1.4830538490763159;0.021143067933308102
265;0.2895414734672849;1.5097054027516101;1.4879723951289605;0.021733007622649535
266;0.28593508500772796;1.5092757110556396;1.4879418932734416;0.021333817782198138
267;0.2936630602782071;1.5048643684092409;1.4836663624971322;0.02119800591210862
268;0.291602266872746;1.506624858075967;1.4855289999693095;0.02109585810665738
269;0.2879958784131891;1.5080959749614866;1.4867804800954325;0.021315494866054246
270;0.2910870685213807;1.5079544144521848;1.4866364256491802;0.02131798880300468
271;0.2921174652241113;1.5071592962293512;1.4859094280732286;0.021249868156122585
272;0.2921174652241113;1.5071099387315792;1.4859189441804723;0.021190994551106866
273;0.2895414734672849;1.5086275802206466;1.4872712691010794;0.02135631111956699
274;0.291602266872746;1.5080429633089958;1.4865052008493729;0.021537762459622776
275;0.2879958784131891;1.5097910105598642;1.4883695953227638;0.021421415237100512
276;0.29675425038639874;1.5027881831867311;1.4814163396679083;0.021371843518822663
277;0.2854198866563627;1.5093337823778377;1.4878606309846527;0.021473151393184828
278;0.2910870685213807;1.5088614173183608;1.487258258644666;0.021603158673694733
279;0.2900566718186502;1.5061983937519472;1.4844802353321922;0.021718158419754996
280;0.2890262751159196;1.5103795962011857;1.488775576591983;0.02160401960920268
281;0.29984544049459044;1.5060473797801597;1.4835725535688051;0.022474826211354465
282;0.29057187017001546;1.511149377321718;1.4883545998873506;0.02279477743436724
283;0.2962390520350335;1.5110720571078693;1.4878796317539285;0.023192425353941015
284;0.28490468830499743;1.5159117254874315;1.4927557110479355;0.02315601443949586
285;0.2910870685213807;1.5121367239939805;1.4887380781768218;0.0233986458171587
286;0.29726944873776406;1.5078524910009503;1.4843805933170624;0.023471897683887983
287;0.29520865533230295;1.5102566300686457;1.4870694065634458;0.02318722350519997
288;0.3024214322514168;1.504457593209838;1.4809133892265685;0.023544203983269545
289;0.3029366306027821;1.503119891602498;1.4796327122212194;0.023487179381278665
290;0.3024214322514168;1.505487432497055;1.4820066881450042;0.023480744352050813
291;0.2946934569809377;1.5103939571434661;1.4866446721559945;0.023749284987471756
292;0.2946934569809377;1.507792570307229;1.4841270820189234;0.02366548828830552
293;0.30602782071097373;1.5008409082244685;1.477353645808177;0.023487262416291274
294;0.306543019062339;1.502413486402591;1.4789197627936732;0.02349372360891807
295;0.2890262751159196;1.5149904476619762;1.4914622279800502;0.023528219681926022
296;0.29881504379185986;1.5089228860131862;1.4856198137412053;0.023303072271980863
297;0.29984544049459044;1.5059937795126088;1.4821721489192405;0.02382163059336816
298;0.29314786192684184;1.5094312637629796;1.4856865444114564;0.02374471935152332
299;0.2936630602782071;1.5080207083287895;1.4842570529409072;0.02376365538788235
300;0.3003606388459557;1.5066217945630498;1.482965511614855;0.023656282948194735
301;0.30345182895414735;1.5026137201150995;1.481074825013685;0.02153889510141458
302;0.30808861411643484;1.5001571834363745;1.478823438248396;0.021333745187978533
303;0.3003606388459557;1.5036626657464343;1.4823892584539824;0.02127340729245201
304;0.29881504379185986;1.5039751438797289;1.4827418771986491;0.02123326668107958
305;0.30602782071097373;1.5002469843899326;1.4789352495605217;0.021311734829410827
306;0.29314786192684184;1.505506677150972;1.4840924529793458;0.021414224171626205
307;0.3019062339000515;1.5011781052422855;1.4795755055195152;0.021602599722770364
308;0.29520865533230295;1.506347113083098;1.4849755721016067;0.021371540981491223
309;0.3024214322514168;1.5014296740001776;1.4800084117514027;0.021421262248774768
310;0.30139103554868624;1.5003176331827164;1.478944525898025;0.021373107284691332
311;0.30087583719732097;1.5036228830700127;1.4820730729179246;0.021549810152088227
312;0.306543019062339;1.4954405413160368;1.474086252455242;0.021354288860794688
313;0.29778464708912933;1.5009905023098238;1.479490273272727;0.021500229037096672
314;0.3039670273055126;1.497173212533879;1.4757285769117179;0.021444635622161125
315;0.306543019062339;1.4966810885193051;1.4754927731985163;0.0211883153207888
316;0.3075734157650695;1.4955267381078494;1.4743556907531958;0.02117104735465347
317;0.30705821741370426;1.495575680553391;1.4742510803945896;0.021324600158801464
318;0.3019062339000515;1.4986858638766376;1.4772279986028263;0.021457865273811227
319;0.3029366306027821;1.5018850356140805;1.4804276589693819;0.02145737664469857
320;0.3086038124678001;1.499561895174442;1.4780883631836441;0.021473531990798093
321;0.2890262751159196;1.5129583702450988;1.4919327859225069;0.02102558432259184
322;0.2993302421432251;1.5063951703950587;1.4853838685245504;0.02101130187050821
323;0.29417825862957236;1.5068375523835957;1.4856329421171635;0.02120461026643245
324;0.30139103554868624;1.5135355022750767;1.4923621860132703;0.021173316261806418
325;0.29263266357547657;1.5090654143225835;1.4879960340669878;0.021069380255595488
326;0.2993302421432251;1.5053808700786553;1.4841258242104485;0.02125504586820686
327;0.2890262751159196;1.5120541921661785;1.490740418864058;0.0213137733021205
328;0.28129829984544047;1.5113776594876382;1.4900880564984926;0.02128960298914568
329;0.29675425038639874;1.509933429977932;1.488630794975206;0.021302635002725827
330;0.29778464708912933;1.5073005827599613;1.4860727584343605;0.02122782432560083
331;0.28593508500772796;1.510660027057347;1.4894814036790396;0.02117862337830753
332;0.29417825862957236;1.509187077137074;1.4881213707508714;0.021065706386202577
333;0.2895414734672849;1.5105129514140974;1.489538905179605;0.02097404623449248
334;0.2900566718186502;1.510071114680621;1.488927897198307;0.0211432174823138
335;0.2946934569809377;1.504303672705527;1.4833075647683318;0.0209961079371952
336;0.2957238536836682;1.5088014355767085;1.4876443547480258;0.021157080828682902
337;0.2900566718186502;1.5105367351720653;1.489239232310433;0.0212975028616322
338;0.2921174652241113;1.5063782668125991;1.4851180582179169;0.02126020859468235
339;0.291602266872746;1.507378008671485;1.4861595511497878;0.02121845752169704
340;0.29520865533230295;1.507379513619672;1.4862793613376843;0.021100152281987673
341;0.2993302421432251;1.5092687972239278;1.4869765842286413;0.022292212995286456
342;0.2900566718186502;1.5146211176911069;1.4923433228167966;0.022277794874310187
343;0.2946934569809377;1.5136719366620952;1.4905850755867425;0.023086861075352665
344;0.29726944873776406;1.5081646107079625;1.4849062982998456;0.023258312408117092
345;0.3044822256568779;1.499956089893854;1.4767073838137155;0.02324870608013847
346;0.3044822256568779;1.5035792353962698;1.4805524296394517;0.023026805756818015
347;0.29675425038639874;1.5071280309061976;1.4844693985260498;0.02265863238014799
348;0.29675425038639874;1.512042421031895;1.4891875206595042;0.02285490037239071
349;0.30139103554868624;1.5039489170376141;1.48077805689596;0.02317086014165392
350;0.2900566718186502;1.514513627946039;1.4914666421016671;0.02304698584437186
351;0.2993302421432251;1.5092004066518383;1.4858947470899344;0.02330565956190405
352;0.29675425038639874;1.509896742812387;1.4870076049301564;0.022889137882230702
353;0.2962390520350335;1.5080823464101274;1.4852018479156102;0.022880498494517246
354;0.29726944873776406;1.5061367562233572;1.4827071931299507;0.023429563093406523
355;0.3003606388459557;1.505107636245362;1.4818268922848041;0.023280743960557924
356;0.2982998454404946;1.5056892420937265;1.4829177895751828;0.022771452518543712
357;0.30808861411643484;1.500600979169701;1.4777250609282426;0.0228759182414586
358;0.29726944873776406;1.5110366598715923;1.487653135823442;0.023383524048150292
359;0.2962390520350335;1.5051882454932566;1.4824255305058804;0.022762714987376004
360;0.29984544049459044;1.5048453649376423;1.4816693399813543;0.02317602495628801
361;0.3029366306027821;1.4990853666952133;1.4779822355935648;0.021103131101648565
362;0.30345182895414735;1.5010720516590037;1.4798615272360816;0.02121052442292219
363;0.2957238536836682;1.5029201379822186;1.4818808286844731;0.021039309297745404
364;0.30551262235960847;1.499043013372721;1.4780361523399765;0.021006861032744403
365;0.29881504379185986;1.502128796317048;1.4811664642223925;0.02096233209465534
366;0.30551262235960847;1.497268715572996;1.4763314445137916;0.02093727105920429
367;0.31375579598145287;1.493402105026304;1.4723284886953205;0.02107361633098353
368;0.306543019062339;1.495851336282163;1.4748842179437447;0.02096711833841834
369;0.31427099433281813;1.4916674961815293;1.4707064817763678;0.02096101440516162
370;0.30551262235960847;1.5005557855830127;1.479511451622925;0.021044333960087504
